id,text,clean_text,eng,author.id,word_count,tweet_without_stopwords,tweet_lemmatized,topic_match,topic_similarity,is_vegan
b'gAAAAABkk1Q6V47deh4C62_-PKr04kHGIqs17LZYl2PFWxMEJd9kYOPaajACK5Lu2Kx5wfz8_X3mjubffh-Vhipv_62UMKI4vCwKnIHIRTdEYTApyOllHNo=',@Rokto6 @DurdenGaming Der Zaun ist eher dafür gedacht das keine Teile ins Publikum fliegen. Sag doch einfach wenn du keine Ahnung von Rennsport hast. Die sind in ihre Startformation gefahren. Die Ampel war noch nicht auf Grün. Die Reifen sind blockiert weil die Fahrer ihre bremse benutzen.,der zaun ist eher dafür gedacht das keine teile ins publikum fliegen sag doch einfach wenn du keine ahnung von rennsport hast die sind in ihre startformation gefahren die ampel war noch nicht auf grün die reifen sind blockiert weil die fahrer ihre bremse benutzen,the zaun is rather thought for that no parts to the public flying say simply if you have no idea of racing that have gone into their start formation the traffic light was not yet on green the tyres are blocked because the drivers use their brake,b'gAAAAABkk1Q62lq77IAT2YQ-sXpeoeHJP_S65rWBpesCHLYrUYR5j1LWPOg19V9OYtrZ4pP4N8HOGrquphTPUshITceOCR2yrkecBGKdlC4KREYiYRY89tA=',47,zaun rather thought parts public flying say simply idea racing gone start formation traffic light yet green tyres blocked drivers use brake,zaun rather thought part public flying say simply idea racing gone start formation traffic light yet green tyre blocked driver use brake,1930,0.49000000953674316,False
b'gAAAAABkk1Q6_Ik_6zovDZZBDhkUeigbdUBRk4Wcp_X8FA1qrnYSpBVXrDbmyIq5L8YWZ1SZijbfnaPpCVmBSbblcZ9qkESz-4eiC93SgzeisXhQHk2VyyY=',@Ziegenmama Es muss wieder viel mehr solcher Flächen geben,es muss wieder viel mehr solcher flächen geben,there must be much more such areas again,b'gAAAAABkk1Q6mP6oO2CXA3-KXWesscdGoFd--5RZnC_qPa5QB3_ruz5RsNR4-UGKuos1v5X7jMgEb8wqb1msZZ3STP5o223uVA==',8,must much areas,must much area,1971,0.7300000190734863,False
b'gAAAAABkk1Q66HoDgrFzHwysgoSQ7qSt9JfAJgOSZlKSOn2M-J4kEpORElPiUuePYPWF3G7e6OMmBPpL5sJstC_thNG37jL9SxQ_QAIRoUAzSHvDiNBJju0=',@Blebbi @dabnl1 @gicklbyte Wie sieht's denn in🇩🇪mit elektronischen Preisschildern bei ALDI aus? - Sind die da mittlerweile auch schon angekommen?,wie siehts denn inmit elektronischen preisschildern bei aldi aus sind die da mittlerweile auch schon angekommen,what does it look like with electronic price tags at aldi have already arrived there,b'gAAAAABkk1Q6mI5CiCg7_s2wu6vXF7Q6glSxbAp5Gc3-5UOnVVd-2kXJV2t_cBVi33wh82eUsLmUFDxU9o71smHjnI0yxgYH8Q==',15,look like electronic price tags aldi already arrived,look like electronic price tag aldi already arrived,2632,0.46000000834465027,False
b'gAAAAABkk1Q6IzNN67W_AuDerkhA_c3jTK9Wz0UelK9k52VsYIwnBd8HTxBXND5oBiXjTN3zsWCQF2n1oPR0prQsMvG2DQiIFxn7Xxxu1_a3O3Fj7VFhUsU=',"@PreisselMichael Und für Grüne meinetwegen auch ""Scherg:innen"" (also weil sie ja jetzt meistens drinnen sitzt) 🥸🌈🦄🥸",und für grüne meinetwegen auch scherginnen also weil sie ja jetzt meistens drinnen sitzt,and for green me also shrieking so because she is now mostly sitting inside,b'gAAAAABkk1Q6jG8yHiHV8jPr0Bu0G6yuF0PIZRj29YbzcDLTBKxBmHRngkc3cs3aXn3G77YZXnejIcKU7HzX8abPYPDSVm-SPxQKa5ZHBfoTuPaz9bl5e5M=',14,green also shrieking mostly sitting inside,green also shrieking mostly sitting inside,1637,0.6100000143051147,False
b'gAAAAABkk1Q6raOJ6LLX-YaO3XdeSLxITir2W6ASI9PsClsn6_mRPU-_WU-JApS6kDe9d-7E4J3rr0tFyXHQENMQ8gglksvSIyF6_wW3otezqVQs3YkIx74=',@Taugenichts8 Roberto🤗🍀🙏danke.\nSchlaf schön mit angenehmen Träumen😴 Bis Morgen🙋🏻‍♀️,robertodankeschlaf schön mit angenehmen träumen bis morgen,robertodanke sleep nice with pleasant dream until tomorrow,b'gAAAAABkk1Q646ESFFFUZQnZ9S2SCXCVYgNsQPko9zJJ77CE-skbjI-p8PLg0XnMF009QkaZyK4kaHjGwkVpdTWg9bTyKAuD4bX2koGzK0-iDQ3mljmpp6E=',8,robertodanke sleep nice pleasant dream tomorrow,robertodanke sleep nice pleasant dream tomorrow,96,0.6000000238418579,False
b'gAAAAABkk1Q6ZZ7QqjSVghMzXWc5j38JZ0rtJuCioq7Paf3SCAKniE9qrQRpcCYsQzsplqfUu_hxS-xu-okGCrRUeJZxpFG0VXOtfUeLGjEag4F2CSb7r9c=',"@Altraia @anwaltsgelaber Weswegen ich die Eltern, die ihre Kinder auf jeden Test trimmen einfach nicht verstehen kann.",weswegen ich die eltern die ihre kinder auf jeden test trimmen einfach nicht verstehen kann,why i can't understand the parents who trim their children on every test,b'gAAAAABkk1Q6IkUCGxiEMAAd2N30JeQlLeJcH9GN_bFLg7SJhv_bD0SlsSc2vG1RYKKXVY1DspYzMXOc-3nHLxX5gec6JErQ9g==',13,can't understand parents trim children every test,can't understand parent trim child every test,1467,0.41999998688697815,False
b'gAAAAABkk1Q6LIQIPORJK_M5fxLbcVOU_y4yFZmv2z9vuU8wDqPuAoPDaTGgg8chvukFtaDmvHHz0YGMmPDt4g1UCyMXqQB22HnxUW7roaWC2eUQfYHo7Io=',#900 Bernau via S Zepernick hat 29 Minuten Verspätung https://t.co/FEsXfh9Fz7 #BVG 7:21 14.4.23,bernau via s zepernick hat minuten verspätung bvg,bernau via szepernick has minute delay bvg,b'gAAAAABkk1Q6EBYFhWClO6gesZkOURFxtmmK4ZCvM7js6IM6Uv9fhnPY6QC5Z12K4fuU7vI-RkBet5eo2v5EUKRkX_LYRINgHXoYnY-qfxXqzprk3vk9tVU=',7,bernau via szepernick minute delay bvg,bernau via szepernick minute delay bvg,3457,0.4300000071525574,False
b'gAAAAABkk1Q6ZWlZ8y9dpWyTt6USAAn6BZtxNtyZVm2KKD8AkL72hc4Jcomk8UNmn7-SHf6yb43mXYnhGP60Oj2zk89Rs8Z7b4ky0awpZzD0BqUhzlYhzMo=',In den USA waren die Dinger dann ziemlich populär und namhafte Hersteller wie Martin und Gibson haben zahlreiche Modelle gebaut. In Europa gab’s die eigentlich nur von Framus,in den usa waren die dinger dann ziemlich populär und namhafte hersteller wie martin und gibson haben zahlreiche modelle gebaut in europa gab’s die eigentlich nur von framus,in the usa were the dinger then quite popular and well-known manufacturers like martin and gibson have numerous models built in europe gib-s the actually only by framus,b'gAAAAABkk1Q6irrfo8bemCNu-zOp3-CSqtB-wXdKmV03q5AorXgKo1F7dXO8HxUr3vC2gH2weTqTjFUiqidCf3-curK838Gmag==',28,usa dinger quite popular well-known manufacturers like martin gibson numerous models built europe gib-s actually framus,usa dinger quite popular well-known manufacturer like martin gibson numerous model built europe gib-s actually framus,2348,0.4399999976158142,False
b'gAAAAABkk1Q6-KRqFMIF_kP_1GaGZ9Sc1W-01OJwM6fBj7quauClJm48jRtNz6TkLRRFOj0C4Eru5g19r6E3JHNv3ZZeEYh2UQxAufRlJVmY13XNDDQsN3E=',"@ybessal @RadwegH StVO grundlegend ändern! MIV muss sich Fuß-, Rad -und ÖPNV-Verkehr unterordnen! Nicht mehr anders!",stvo grundlegend ändern miv muss sich fuß rad und öpnvverkehr unterordnen nicht mehr anders,stvo fundamentally change miv must subordinate foot wheel and öpnvverkehr no longer different,b'gAAAAABkk1Q6cWbOHfwreFkxkNxEerAyy2VD3WWRiMC5Titt7VLovHRI0iGwbgTmJ9YxWpyYpL5pDFB0u5KkTeSE20PY0SVHlxfl38_sJjROLOjUwcFiXis=',13,stvo fundamentally change miv must subordinate foot wheel öpnvverkehr longer different,stvo fundamentally change miv must subordinate foot wheel öpnvverkehr longer different,1669,0.3799999952316284,False
b'gAAAAABkk1Q6o2ae7h87K2kHcGu7p2yGmQLZM8IT5YWC3_KZlhLYGRl8ILpyJcvMEf5OtfLLPSnqlqRN8Gavgeklum3Ho3ryV_sSXieGow4H8F9Y6h1rvoM=',"@ArnoLuecker Frage: Taucht dieses Phänomen ausschließlich in diesem Teil der EU auf, dann könnte es sich mgw um ein Muster der „Nachkriegs-Opfer-Kinder-Enkel-Täter“ Beschreibung handeln, ich erinnere auch Loriot, dem so was auffiel. Dann wäre es systemisch und …",frage taucht dieses phänomen ausschließlich in diesem teil der eu auf dann könnte es sich mgw um ein muster der „nachkriegsopferkinderenkeltäter“ beschreibung handeln ich erinnere auch loriot dem so was auffiel dann wäre es systemisch und …,"question emerges this phenomenon exclusively in this part of the eu then it could be mgw a pattern of ""after-war-sacrifice children's grandsons"" description act i also remember loriot that something was noticeable then it would be systemic and...",b'gAAAAABkk1Q6A58mcm3u9D4EB0PZ3YF_t-MqvaC-0_fNOfDYtsdu1v3ltyHDyhla_yivdhDumMwWQa9XoTAv1BcwBTZlJN2A8A==',38,"question emerges phenomenon exclusively part eu could mgw pattern ""after-war-sacrifice children's grandsons"" description act also remember loriot something noticeable would systemic and...","question emerges phenomenon exclusively part eu could mgw pattern ""after-war-sacrifice children's grandsons"" description act also remember loriot something noticeable would systemic and...",639,0.4099999964237213,False
b'gAAAAABkk1Q6JyZJL6YyjQasYwm-oQh6N4STfbnqPnDm1Ojrj5eFAfMEOo3eTYgMNQzA7d217iacAGQ1sdiHZOJnbIb1YmWWM11RvLGzXAq0gYyIrKVw4W8=',"@GfdsdsfCsmbv @DLF Doch sicher die auch, jedes Lebewesen. Und das Klima braucht das Tempolimit auch und für eine Reduzierung schwerer Unfälle würde es auch sorgen.",doch sicher die auch jedes lebewesen und das klima braucht das tempolimit auch und für eine reduzierung schwerer unfälle würde es auch sorgen,but sure that every living being and the climate also needs the speed limit and for a reduction of serious accidents it would also ensure,b'gAAAAABkk1Q63ejtE-b4nDB-bhVUOxtvlPnVMm-Cpdj1GTPHV1WtUvbLfTiM8EToBMLYrBp3tSBkhBSVJ4vQEOa-g4wa6bVbBg==',25,sure every living climate also needs speed limit reduction serious accidents would also ensure,sure every living climate also need speed limit reduction serious accident would also ensure,3038,0.5,False
b'gAAAAABkk1Q6YF3rLhjhfD5W3ktmL1LCX9IgnN5I_twOJUDFeijbBBQdIJcqqGfDdNpGWgabbuSBMWDgb35XW3hhF_QbokjLgeq95VENIPF7kaN4PTgakAY=',"@DannyHillborou1 @elhotzo Das werfen mir hier auch einige vor. Ist unser #Berufsrisiko. Nicht jeder Mensch hat den gleichen Humor. Auch nicht denselben. \n\nIch behaupte, dass fast jeder von Ihnen/euch schon mal über das, was ich geschrieben habe, gelacht hat. Und damit nehme ich den Mund voll. Aber nicht… https://t.co/kSMZcWvEGp",das werfen mir hier auch einige vor ist unser berufsrisiko nicht jeder mensch hat den gleichen humor auch nicht denselben ich behaupte dass fast jeder von ihneneuch schon mal über das was ich geschrieben habe gelacht hat und damit nehme ich den mund voll aber nicht…,that throw me here also some is our occupational risk not every person has the same humor also not the same i claim that almost every one of them has laughed about what i have written and thus i take the mouth full but not...,b'gAAAAABkk1Q6QhVsiU5Lya-6n3kqCv8mGqLf7uok0w4zS9PQpIf-nmjYYWRZ_S54eyNSYZK9P5ec0gx0SLwtHB3iee3v3OxlBYtBZIry--2fu8n3DnYr1rE=',45,throw also occupational risk every person humor also claim almost every one laughed written thus take mouth full not...,throw also occupational risk every person humor also claim almost every one laughed written thus take mouth full not...,816,0.550000011920929,False
b'gAAAAABkk1Q66s-f_H6-h4lzi1496QkePNsTiI3wCkhk56RiqGTo23hy6bNVFgRMLUaZ5wO_jHrACrd-LTtbS7YYaAlW8F1-KemWTUgoRtrBLIRhSQXz8wU=',"@EinAugenschmaus @miguel_alemania 1/Ich sage dazu ein klares JEIN. Das Bürgergeld nach SGB II ist eben nur eine Grundsicherung. Wieso, weshalb, warum Eltern und Kinder teilweise über Jahre diese Grundsicherung brauchen hat vielfältige Gründe.",ich sage dazu ein klares jein das bürgergeld nach sgb ii ist eben nur eine grundsicherung wieso weshalb warum eltern und kinder teilweise über jahre diese grundsicherung brauchen hat vielfältige gründe,i say to this a clear one that citizens' money according to sgb ii is just a basic security why parents and children sometimes need this basic security over the years has various reasons,b'gAAAAABkk1Q6CU6jXoG3Vt_wRZMOBanaD5eXqET-ihHkOPAoS3TkU4uLW8VAvVEhUBJlNtHDa0H4n42vq3G8AZbKPNfjrY8lH0QdiYXnyNPt_x9eClTi9d4=',34,say clear one citizens' money according sgb ii basic security parents children sometimes need basic security years various reasons,say clear one citizens' money according sgb ii basic security parent child sometimes need basic security year various reason,2662,0.36000001430511475,False
b'gAAAAABkk1Q6-6tTU8D2uDJhkn_2zXOSxvCqpg_499YZzjEhou0xho1mNhng20EPaZ9suff-Pl0XTgJFUO-wmJfw9u1sjpl59jJA8_WWYUfIecYaFl7B_Lg=',"@MsBonnyParker @HannahLupper Es ist extrem lächerlich sich über einen Tweet mehr aufzuregen als derjenige, dessen Tweet für den Drüko genutzt wurde. Der hat mir Abstand am souveränsten reagiert. Geh mal ne Runde Gras anfassen oder mach Fenster auf kipp.",es ist extrem lächerlich sich über einen tweet mehr aufzuregen als derjenige dessen tweet für den drüko genutzt wurde der hat mir abstand am souveränsten reagiert geh mal ne runde gras anfassen oder mach fenster auf kipp,it's extremely ridiculous to get excited about a tweet more than the one whose tweet was used for the drüko who has reacted most sovereignly to me go touch a round grass or make window on tilt,b'gAAAAABkk1Q6aqTkw7dUt3fj_h9MqK48XrVicVP_qGCRv-L3-lxIUWVH0r2ww5cxT4KY32njavYw-B-ENm2zKl3WOaT6sGoNjw==',37,extremely ridiculous get excited tweet one whose tweet used drüko reacted sovereignly go touch round grass make window tilt,extremely ridiculous get excited tweet one whose tweet used drüko reacted sovereignly go touch round grass make window tilt,1,0.550000011920929,False
b'gAAAAABkk1Q6owdu7ofXMcV6EHl5b2zJF2h4U5oRC9ppVE9UGtm2IZbLlEs1CiEwoXiUndq9aC2UVAgXWJIoJQQS7_2FDRRlP4E2iDLD51LxvV796KqstmQ=',@grndmstrfesxh Kriegsverbrecher hassen diesen Trick.,kriegsverbrecher hassen diesen trick,war criminals hate this trick,b'gAAAAABkk1Q6dJ-2L4Nu2bWCNSOQk-qGVYzf8Rg6oGTwd55wAXAaChKOaEyNTEsNha3SaB-7w2CviRSo6ma055wXt2wpBvh0Hg==',5,war criminals hate trick,war criminal hate trick,1462,0.5,False
b'gAAAAABkk1Q6G48MezhLhQaIMaS3VimxGfF7NZXXJrYLCSZi0kctffFOwwmhYItLMKK8_m9KdiHC0eM1MGa3kwh_u9zumYLOdCw-N2fB_szKHSYu8HzN74w=',Koch / Küchenhilfe m/w/d - Berlin Wedding - VZ\nhttps://t.co/a4gQ3QwL19\n#jobBerlin #hrjob #hiring #Köche #Küchenleiter/Chefkoch #Krankenhaus,koch küchenhilfe mwd berlin wedding vz hrjob hiring köche küchenleiterchefkoch krankenhaus,cook kitchen aid mwd berlin wedding vz hrjob hiring cooks kitchen ladder chef hospital,b'gAAAAABkk1Q6GHoUMTTFeffBl3QWk9T_9IEM5oHNBDA6HSD4I0AlT1cw6kZ_jFrh9fpBGYiTeV2GEJGI4oDSBhI4iy3MVNDqdnA_utufH4-pxC7es4HewIY=',14,cook kitchen aid mwd berlin wedding vz hrjob hiring cooks kitchen ladder chef hospital,cook kitchen aid mwd berlin wedding vz hrjob hiring cook kitchen ladder chef hospital,3253,0.550000011920929,False
b'gAAAAABkk1Q64HQv_MI6vD7kCx-hhM2HC6kh3gWGt62RgaOZlHahG3E9_TwnoepEc1qoGH8CL_WdNxZnsaWCGTp47MUhhtkh2nizWdkUS7StUayH4BffRh0=',@H_G_753 @SimeonPreuss @felixletkemann @ArminGrau Dann sollte man runterregeln. Und das ist bei großen rotierenden Massen ein Problem...,dann sollte man runterregeln und das ist bei großen rotierenden massen ein problem,then you should set down and that is a problem with large rotating masses,b'gAAAAABkk1Q62c4vu1b1JeY0cd1kaZi-vz154SSbNPnRCobKRp7QRhsnollE6h7UhuyMGE7EKLS5un8mxAddulIZSZCGiKCjPUpIG85WjOeV7WKM4m29ugE=',14,set problem large rotating masses,set problem large rotating mass,3715,0.3199999928474426,False
b'gAAAAABkk1Q6ertT96G-vWITG51EfBs6059KSOrxDnileGdqMdWGsVfts2ZCj2RUXpJGGsAt9X3ipilx4dnYzx_G_haWYAaOenLwNh2sviNvSOA3Qkzzm-k=',@abfotography Was ist denn das für ein Klöppel in deiner Ramen-Schüssel?,was ist denn das für ein klöppel in deiner ramenschüssel,what's that bobbin in your ram bowl?,b'gAAAAABkk1Q6me-tDRP8mOlcUV2VBDgyNENCOlvBSVyMGyq6geME0iYzgU-bTaP6DVE0PQaZHuasfBMP0FB_QLKKFraj2RfKAg==',7,what's bobbin ram bowl?,what's bobbin ram bowl?,1712,0.36000001430511475,False
b'gAAAAABkk1Q6lQbTPijBg-Md7bBsyRQunnLg0h6iPK3HAs6VMiGTzM9Tjzo-WwA0aJjpMH_JqSwAMtCwWfid5YwKvF_LyxLdgMCh_uYYwK9FF2KXqX7RsAc=',@jens_wieseke @BUNDjugend_Bln @NicolasSustr @klimaneustart @p4fBerlin @BUNDjugend @bund_net @BUND_Berlin @FFF_Berlin @ljrberlin @KlimanotstandB @Luisamneubauer Ja-Stimmen    442.210\nZweitstimmen:\nCDU                   428.228 \nSPD                    279.017\nGrüne                 278.954\nLinke                   185.119\nAFD                      137.871\nFDP                        70.416,jastimmen zweitstimmencdu spd grüne linke afd fdp,second vote second vote cdu spd green left afd fdp,b'gAAAAABkk1Q6sE4GTzBxfZdeVyL6Rr9x-KH0AP7DlV0MxhlWA7dB1d_iL6wIEPw0qKqvI1x-hhVCXSwW9KbGDroCBgMrEv5y8Q==',10,second vote second vote cdu spd green left afd fdp,second vote second vote cdu spd green left afd fdp,1637,0.4099999964237213,False
b'gAAAAABkk1Q6RgS9AT4AtntI2BPf-5rcJ2Yeqm7ztUGW9cdK965hzhDXN8w0lF3G5b42K3_Ll2RBc1f0yluYOgzR0MDoqUDoCDcDwCoPncRdicosdbZB4lg=',"@ulfposh Ich kann das so nachfühlen, hier. Bitte nicht!",ich kann das so nachfühlen hier bitte nicht,"i can't feel this here, please.",b'gAAAAABkk1Q6JfPRAfeTfgh3CHlMFU2EdBxHU6wG3UhF0HcI17j9Aub-Is365Fmkcs7ogV-LfskqK9PFJqnM61ynhu3MU1zVig==',6,"can't feel here, please.","can't feel here, please.",1501,0.6499999761581421,False
b'gAAAAABkk1Q6IiXykfvKePK6ZxQiWVV0P3o3XVEzoHIF8NeTfcO1Bl-413skU6atnao-t9RT1KpxmyF69w3JgZ7YxkFor3YBRu1m8YQ_tk9WzVtl1N9Y9_A=',qrt yourself as kid\n\nJa was soll ich sagen. Ich vermisse meine blonden Haare. Wieso bin ich jetzt rotbraun? Niemand weiß. 🤣 https://t.co/AxZKXoMTFa https://t.co/vyOsqCS1WJ,qrt yourself as kidja was soll ich sagen ich vermisse meine blonden haare wieso bin ich jetzt rotbraun niemand weiß,qrt yourself as kidja what should i say i miss my blonde hair why am i now reddish brown nobody white,b'gAAAAABkk1Q6xMmv-rVAj1_X3UYsIN0VR8mpbI816dML6NnVQheF4Y9Ks493NoSBo4Wl8Bh2_iJbccSCJPaoo8tR2-5orfkjeQ==',21,qrt kidja say miss blonde hair reddish brown nobody white,qrt kidja say miss blonde hair reddish brown nobody white,1772,0.6299999952316284,False
b'gAAAAABkk1Q6fo8csdeEKK195MOcrLAhbwOGYUinKDXclqVLm3QrxvcNOfHL72GmSK1iMmF1UVFWLPvbXv7KrnpK6Mw_4lsv9vAxoyj-Ble-uB_DRpj4vYY=',"Es hat Freude gemacht, sich auch mal intensiv auszutauschen. https://t.co/q4BwZENeRW",es hat freude gemacht sich auch mal intensiv auszutauschen,it has also made joy to exchange sometimes intensely,b'gAAAAABkk1Q6UB-9jfB7uqvPOvu-a0O3HKldOaAh2Pi1d5S27oamusJq-I2FnCBVvLNVTwOAM8Ah3T8IBhy0fzm_R19CEf97pA==',9,also made joy exchange sometimes intensely,also made joy exchange sometimes intensely,2203,0.6200000047683716,False
b'gAAAAABkk1Q6dyfihfTeWWX9k4KNu1CXk0wKSrGbeLtVBxwCfgLmdx2JgHsdQFOve8-m1tmZ24pMgoMw1sdidIiARQ0fVOqyvn1cRNxMmjmLs7rPnJgJmUs=',"@worrius Na ja, besser wäre es, den Edelhofdamm in Helmut -Kohl- Allee umzubenennen. Dort wohnen schließlich  immer noch viele seiner Wähler.",na ja besser wäre es den edelhofdamm in helmut kohl allee umzubenennen dort wohnen schließlich immer noch viele seiner wähler,"well it would be better to rename the edelhofdamm in helmut kalb alle living there after all, still many of his pickers",b'gAAAAABkk1Q6Y_etkNNHRY07Wt8AzOkMkGVCkXZPgF2VuEC-FKryrGES8ZuIScu4fHFqZqHznJgsPftOjl4xhSY-UixxQhxRQmyR4eK7IzXjA8HqRjzXUcE=',22,"well would better rename edelhofdamm helmut kalb alle living all, still many pickers","well would better rename edelhofdamm helmut kalb alle living all, still many picker",1657,0.4399999976158142,False
b'gAAAAABkk1Q6ubYGOb_ffImvNmDk9OTipOIgy84pMcG0yQuvVx9uw1ObDuHzMSc-01BSyzlT2jgKAiLcbWvhsrimgcFWq7086FQjDHy5u4MseEhbWs6uOR4=',@Frollein_Cortex Und mit jetzt 8 Jahren ist er doch noch JUNG!! https://t.co/5l8nIEiI3r,und mit jetzt jahren ist er doch noch jung,and with now years he is still young,b'gAAAAABkk1Q6XkpnhNfChsDWWD-wbKgB5nphh8l6WM-8hxk6EgeaAIzJnFbm3blBOA6js0x0bqLmzneToo1ctIWVdO-8OvHJig==',8,years still young,year still young,39,0.7099999785423279,False
b'gAAAAABkk1Q6jbUz3mU0UoXN4qglFLQiDl2fXdXEU0CUDFnmoa_VtgMhd3ZCLTKrQXkUaEChSj0o_OfzJMwDCYmEzOlpN_DSNp2AB89KblQtGT6f6xICyDo=',"@HoellenVogel Wurde mal wegen zu großer Oberweite abgewatscht. \nDiese Plattformen sind so oberflächlich, bin schon lange nicht mehr dort zu finden.",wurde mal wegen zu großer oberweite abgewatscht diese plattformen sind so oberflächlich bin schon lange nicht mehr dort zu finden,has been washed off because of too large surface area these platforms are so superficial i haven't been there for a long time,b'gAAAAABkk1Q6bPcKKAh-Pzs7IL7KgUaosjNveoVFRJP4DEzlUitGvXqYkEjBOEIiuJoEmajPWmPC7i8alA0eQa6Ljp90t7ordlF6dY5H4iMEi6AUoj9Nsdc=',23,washed large surface area platforms superficial long time,washed large surface area platform superficial long time,3483,0.4300000071525574,False
b'gAAAAABkk1Q66IJLTRf9xE4eH2p06tXxBcEkeUYVVFyfQSqLD5jszNHOjl0q_UG3OA1o9IQ5pFe2Qx154dmASTpVvWiV0Ejh03Mn3j1PPm2h9qyO3yt1r7E=',#U7 Rudow hat 4 Minuten Verspätung https://t.co/GjVX1VE7M2 #BVG 13:34 12.4.23,u rudow hat minuten verspätung bvg,u rudov has minute delay bvg,b'gAAAAABkk1Q6IgBdHyDo9L2EtsUuYzLCAP-LP4Sqx9ykMI-E3peQTH-tVwm_DaT1WFmdbTzXRdnjcBZWskkbZZn_oL5wXWswCcTfYYh5I-YfRRsrsr16wwE=',6,u rudov minute delay bvg,u rudov minute delay bvg,3457,0.5400000214576721,False
b'gAAAAABkk1Q6REzlnrAa_Unqea-9kZn6O0jYhp9UYYecTRH5m8k5Jj73uvBgnfY7nlOSJCylWKd3BWVl1kfPODrUS8QR9vv3rRASUgs6KyeTOKiv-ZRw89s=',@JuliaKloeckner Und warum hat ihre Union den Ausstieg beschlossen ?,und warum hat ihre union den ausstieg beschlossen,and why has your union decided to quit,b'gAAAAABkk1Q64vE9LseSyC6Fzb3V_2xo3fWE4orSscgxf2Id35_CS-BI5deX7Goj2w9hDxjKWkyQ-1j4tQ41YU3o0WP7ruF6y4XfuNTPEg2G1lUrgvgIe04=',8,union decided quit,union decided quit,2345,0.7300000190734863,False
b'gAAAAABkk1Q6KNK8rYGtA3AmO1x9NCE2LnPZQ9reFlcPkhwKtvdwwXLo0b5sDCwBIsyjDPk_ULA4uL-xRz_oejUDEY3xS2jnu5EGKbBZd84-s9dU7PwATMI=',"Der Traum von den eigenen vier Wänden ist schon Luxus, sollte die Zinsen weiter steigen werden wir in 10 Jahren sehr viele Häuser und Wohnungen in der Zwangsvollstreckung sehen und daran sind vor allen die higher Preise schuld!",der traum von den eigenen vier wänden ist schon luxus sollte die zinsen weiter steigen werden wir in jahren sehr viele häuser und wohnungen in der zwangsvollstreckung sehen und daran sind vor allen die higher preise schuld,the dream of one's own four walls is already luxus should the interest rate rise further we will see in years very many houses and apartments in the foreclosure and are blamed above all the higher prices,b'gAAAAABkk1Q6vlgJ1-sEJfDP3vmCjIiz_NswNha85rsIGF7KEMilIso5EYXOVT9oXNEvLDd_bleh7rKlbczMrpktOZ21QdNpaSdr3LkGT972bF6QJRGxBGU=',37,dream one's four walls already luxus interest rate rise see years many houses apartments foreclosure blamed higher prices,dream one's four wall already luxus interest rate rise see year many house apartment foreclosure blamed higher price,29,0.5,False
