id,text,clean_text,eng
b'gAAAAABkk1Q7ll7Jka70mxaCA5EYFUTYYRUOcMCnfAEazCZFWTGZRg32teDYhsv1wGSAJRUMjUcthLgzi-IE7ArLw30cmuU11vSIQ-N2v5XWrBMWlHyuGwU=',"Warum werden Steuervermeider und -verweigerer nicht härter bestraft als Menschen, die sich auf Straßen kleben. Die einen wollen Alle retten und behindern nur temporär. Die wahren Kriminellen behalten für sich, profitieren von der Leistung anderer und schaden dauerhaft!",warum werden steuervermeider und verweigerer nicht härter bestraft als menschen die sich auf straßen kleben die einen wollen alle retten und behindern nur temporär die wahren kriminellen behalten für sich profitieren von der leistung anderer und schaden dauerhaft,why are tax avoiders and refusers not punished harder than people who stick themselves on roads who want to save all and hinder only temporary the true criminal keep for themselves profit from the performance of others and damage permanently
b'gAAAAABkk1Q7WVQu1HmkGXmB94g9BB3aKP8bTDmj1lDahL9dYoXt0k7l3bNCt5E3NM8-fRp-JWhg-LCCXkSD6nwLTaXf6tdewQmlQQwxsqnNw-WSuXtodvM=',"@uransoft @neythomas @rbb24 Das ist ein Anfang. Am besten wäre es, wenn alle nix für den ÖPNV zahlen müssten. Dafür kämpfen wir Piraten schon sehr lange.",das ist ein anfang am besten wäre es wenn alle nix für den öpnv zahlen müssten dafür kämpfen wir piraten schon sehr lange,that's a start would be best if all would have to pay for the öpnv for it we pirates have been fighting for a very long time
b'gAAAAABkk1Q76eAM3tcEXO6I3ReX0yzc1FCMrkxiggTMCFRJqHyM5DTd5cCDhE_W9b6YgHvNPjd_Iy6zygTZ-bMF_rt4FyIyA9PQYfL7ONDNI1ba1xanXKs=',Habe jetzt schon keine Lust mehr auf das Semester,habe jetzt schon keine lust mehr auf das semester,have already no more craving for the semester
b'gAAAAABkk1Q7xEl4frsnJjKgdLshmcCjS7AdQzuqw-Y-scQRCsjW8E52tFkh8yVsSi95JRznNejamGIgbd400D-kO4rFyj-hXcDAGG_Qkb7VMWkGOf5z8io=',"@HubertAiwanger ""Das ist keine Politik sondern #SCHWACHSINN"" ist eine treffende Zusammenfassung Ihres Tuns.",das ist keine politik sondern schwachsinn ist eine treffende zusammenfassung ihres tuns,"This is not a policy, but an apt summary of what you're doing"
b'gAAAAABkk1Q7x-nh5OqnMHrcd0DscOkYpmjDwL0J_TqiVA3rVD1GuDj4-6mI7TUESQeTmIR82rDIMi42Vv8cZCAbPdPgyYABdDZjrEGkoogWRrBNU-H0Lc0=',"Antje Rávik Strubel schreibt in ""Blaue Frau"" die Geschichte von Adina aus Tschechien. Es geht um Vergewaltigung, Selbstbehauptung, Hierarchien innerhalb des PostOst, um postsowjetische Eliten und deren bisweilen ganz eigene Verachtung für Menschen, (6/11)",antje rávik strubel schreibt in blaue frau die geschichte von adina aus tschechien es geht um vergewaltigung selbstbehauptung hierarchien innerhalb des postost um postsowjetische eliten und deren bisweilen ganz eigene verachtung für menschen,Antje rávik strubel writes in blue woman the story of Adina from Czechia it is about raping self-assertion hierarchies within the postost around post-Soviet elites and their sometimes very own contempt for people
b'gAAAAABkk1Q7bG7f7Hi0SSG-wzqKiR0PYZn2N4ogxk4-tfjpQjVBcCQyprNDiT4jUY8gPnL4YtLlsyUiNs6g7UDZXinYcON0BgzvXfpuc892CblazNESt4M=',"@4everKrimsKrams Den hab ich nicht gewählt, er hat mich gefunden",den hab ich nicht gewählt er hat mich gefunden,"I didn't choose him, he found me"
b'gAAAAABkk1Q75k32uk0d7X2U0UQdFaLqhC7DT1hYSj7yY6IJAf-cR3Tqp-s7mDql6cznQSf9a03r4Ssv2FF-xkG7CQc4Pa7TCxItWFsJSqMDzEZNfpiicRE=',Aufgrund aktuell hoher Krankenstände kommt es auf der Linie #S8 leider vorübergehend zu Einschränkungen. Infos über die betroffenen Fahrten findet ihr unter https://t.co/hJO3fkbp58,aufgrund aktuell hoher krankenstände kommt es auf der linie s leider vorübergehend zu einschränkungen infos über die betroffenen fahrten findet ihr unter,due to current high sickness levels it comes on the line s unfortunately temporary restrictions infos about the affected journeys you can find under
b'gAAAAABkk1Q76EiywpRAN1PPoub0t6AqfEudIJYbUuhTJ645yi1XnBtxSZsDQ-ss8ouk4oTC_0-IHCOKFeifA0xJs4fKqp7bjH8SddeDYISjK9JlvM7wBXE=',Autofahrer soll Kind in Waschow angesprochen haben https://t.co/xopoUBaRwD,autofahrer soll kind in waschow angesprochen haben,car driver is said to have approached child in washow
b'gAAAAABkk1Q7Hj-2cgP9qkigV_Cs9Bp5tchQw2fWAbUtYekWOdbgg3PKsiqQivVU8JOIdoQtxOL9nkRwqAxvaQpci1rQBTpGI7bCwLOqxoaxMDGC7TskyZE=',@chuzpe_0 Irgendwie lieb. 😅,irgendwie lieb,Kind of sweet
b'gAAAAABkk1Q76bSUvIvghjOa4ziBPl7TbvGwjx64L-O4VkevhyccdQPb_wVFCg3f4aQnKz_co3w-PnjCPcWRN9_a6f7V_78p2peEqw2P53JKyQRDoHZ0BFo=',(lieb gemeint),lieb gemeint,Kindly meant
b'gAAAAABkk1Q7vYamNTD6bOhhgbsRC_gicLjGEwaZ9HcqK21zqBNr0ZtoYcjNwxg2tl3S4WQKEqiKrBlUPISrlPEz0S99testHfEae7ZXr-sSr9vCpkR0BxU=',@BlakesWort weil?\naus neid?,weilaus neid,because envy
b'gAAAAABkk1Q7OwbJfJv3sFJu96eYwYpfxrBc67YxweRPSJI8DJ59MrwkHEwzDVlvtVpCRG4HVElFLaZjEq5uPLmXCwVB-TLUCmykpYIdTH47TmAULgthDeM=',@Tokahe7 @ainyrockstar Was sagen denn die Schüler dazu? Im LK würde ich ja ein bisschen kritisches Denken vermuten...,was sagen denn die schüler dazu im lk würde ich ja ein bisschen kritisches denken vermuten,what do the students say about it in the lk I would suspect a bit of critical thinking
b'gAAAAABkk1Q7T9oxxsDCOFhRLtEfrMmNJTUL92iOyeHAYf_6hSmKPti1gOxWQAORkJiRSF6WQODgg6LH1_3pCQQWUvliiGWOgWyLCDvx-4i2yuCyAPiC9ak=',@Gleichmutig @DB_Bahn Nächste Monat knapp wird steh ich scheiße da. Keine Lust auf solch eine Abzocke. Wahrscheinlich fallen dann bei vorzeitiger Kündigung noch Gebühren an. Lächerlich das man daraus wieder ein Bürokratischen Akt macht.,nächste monat knapp wird steh ich scheiße da keine lust auf solch eine abzocke wahrscheinlich fallen dann bei vorzeitiger kündigung noch gebühren an lächerlich das man daraus wieder ein bürokratischen akt macht,next month will be close I shit because there is no craving for such a rip off probably fall then in case of premature termination still fees to ridiculous that one makes out of it again a bureaucratic act
b'gAAAAABkk1Q7OfrK-2KStgwo7qnXr6Lm4E579a_vvr9KzeKIefeA_p9oFmlTFwTfrzZZrdI6V2RO-PLcTRh-uFRCvGWJt2uaBEezUzTlqhb7lOaQoF58p40=',Fachkraft (m/w/d) - Bürobedarf - Bürokraft (m/w/d)\nhttps://t.co/tdfp1pyygH\n#jobBerlin #hrjob #hiring #Intern #Telefonistin #Bürokraft,fachkraft mwd bürobedarf bürokraft mwd hrjob hiring intern telefonistin bürokraft,professional mwd office supplies office force mwd hrjob hiring internal phoneist office force
b'gAAAAABkk1Q7hhjFdg4u0E-dsOTyj_0mfbZX6rt0XpPHKuSb7R63ePD9h4tzuX0EnCf5gzzcv_0Qon2fMPoEqc0jV9_mr7wDksoYsRHtt6RAMLS5JZSnUT0=',"@JoergRMayer @Neodeutscher Bezeichnend war, dass die AfD beim großen Kongress des Europäischen Konservativismus in Rom 2022 gar nicht stattfand. Kein einziger Vertreter.",bezeichnend war dass die afd beim großen kongress des europäischen konservativismus in rom gar nicht stattfand kein einziger vertreter,significant was that the afd did not take place at the great congress of European conservativeism in rom not a single representative
b'gAAAAABkk1Q7h6JEvW6ecvjTrqe0GpX4GYzraMK6sDiJ18-P1frD7DbIj9ayUfNEhr-KP5Vcxq9NB-2d_7EJHxmhLF2atM-MevvrLT3fMoKA5Um4Tx_G1dg=',"@alpenmaster Ich verstehe einfach nicht, warum nichts und niemand diesen Typ mit seinen Einflüsterern stoppen kann oder will?",ich verstehe einfach nicht warum nichts und niemand diesen typ mit seinen einflüsterern stoppen kann oder will,I just don't understand why nothing and no one can or wants to stop this guy with his whisperers
b'gAAAAABkk1Q7F8Tp3Bf4RDO4tBO4ZfC9CEZi3IqPOYVrZfZ0BXNqH76oM6rhzbZH727Cf0i0-OydvD6mqKf2enxvsONVlMbWctHPj6qy8iHqUeArxpIO0Og=',"@doro26031 Ja, dito! Hab seit letzter Woche Mi. im Turbomodus gearbeitet um ein Projekt fertig zu kriegen und heute, kurz vor der Bestellung wurde alles wieder gecancelt 😑",ja dito hab seit letzter woche mi im turbomodus gearbeitet um ein projekt fertig zu kriegen und heute kurz vor der bestellung wurde alles wieder gecancelt,yes dito since last week mi worked in turbomode to finish a project and today just before the order everything was canceled again
b'gAAAAABkk1Q7uvpN-0zb9h9N5qXk805dl0S0U0hXdBEaeRxJ1FJDbSjk8l7hn8Gqcaw7Mh_CdWmVHMDqG7xGnIkHY9F4-FxUK9wROxl5W-BL89aVsB4uACI=',"@tartannoir Meisterwerk. Vielleicht kommen sie ja mittlerweile sogar auf die Idee, ihn in der Schule zu gucken.",meisterwerk vielleicht kommen sie ja mittlerweile sogar auf die idee ihn in der schule zu gucken,masterwork maybe you come by now even to look at the idea of him in school
b'gAAAAABkk1Q7iGcGeYw4ErAvRJlPrqAHAxP1TGal2kk6lnssa-dAEKhLidl5RHbL-UyCGI9K_jLgp2jTqgvvFTnbnMlYm7CL2jFLXq1-V3HGh0qm2XsrPqY=',@DuckyMcDface @KroszKito @AlexOwler Ich könnte dir auch meine schicken 👉👈🥹,ich könnte dir auch meine schicken,I could send you mine too
b'gAAAAABkk1Q7YeksW9b5H1RF9w4jBYM0IbRGOc080eCa_uFEFWFQQ3Ql_vemegfItg4_j38TYJzmyaeRwGPvl4yZdiittbH3BE000b2nURytsjfFhOdoJLY=',@_zuzi_ Empfehle Neopren. \nGibt es in gut sortiertem Taucher-Shop sogar mit Heizung.,empfehle neopren gibt es in gut sortiertem tauchershop sogar mit heizung,recommend neopren there is in well sorted dive shop even with heating
b'gAAAAABkk1Q7zjRuKNOsV4SByIAgofF9csLk0WD4ThpKJUFrrWIi-JcJTOvBmqEvGHC4ST6M-n1i98L7UqtCv29062bFm6DfZFEcBWij_xNzLzKcH7CPICc=',@ArthurKrischke Hat er auch ein Bierchen verdient ...,hat er auch ein bierchen verdient,he also deserves a beer
b'gAAAAABkk1Q7oMxqNIp39VIJb4-BSI7tr61ke2nzjBpRiY-5iiDLIdIQanBVQS81XdSTgIHlO9VWxV_y8-RxktSxyxvGwd-rqRcaoNW4t-sRdpdLOHncs4A=',"@PeterRobes @ManfredKoslo @tomdabassman welche Forscher? Springer als Quelle, ok, na gut",welche forscher springer als quelle ok na gut,which researchers jumper as source ok na good
b'gAAAAABkk1Q70nMuZQZJMz-ftc02SYhLzAPY5EJD1hRwfY_96AdGpHo_m1_G4HSnRJDq7q5_xEN3q6FOd9wfmDml8J7xNJ-aXL6zI_yxco3YDmeD4WGMDIQ=',@chrilikon @docbrandenburg @MathiasPriebe @Alex_mir_doch Der hat mich auch geblockt... warum? 😂🤡,der hat mich auch geblockt warum,he also blocked me why
b'gAAAAABkk1Q7iUvZiIiUrm1_Y2x9j69T1y-wbD-xFfqVc-w---tDytKWqUIYKNNt7lZdZKJ2eAryGx2YtBkvXAFFnf77afZTqt58Hhwz6pYRaoScoyZnzOM=',@njklas Pick me people die sagen Komplexitätsreduktion ist nix für mich,pick me people die sagen komplexitätsreduktion ist nix für mich,pick me people saying complexity reduction is nothing for me
b'gAAAAABkk1Q72KkxI54yIPWxGB2GGopwCxMUFPhIfEuSs5RVgWowKbAoxVHucbVqo_2JIXS8FpP2pt1OWu-m8Fpaj5lo5NV-9nvFPQYTZCjrMvoG6Z404pc=',"@OneUs3r @Maurice_Conrad Niemand war Zielgruppe. Das war ein Marketinggag um das Gesöff mal wieder in die Schalgzeilen zu bringen. ""Berliner:innen Luft"" ist genauso Unfung, wie es ""Nürnberger:innen Würstchen"" wären.",niemand war zielgruppe das war ein marketinggag um das gesöff mal wieder in die schalgzeilen zu bringen berlinerinnen luft ist genauso unfung wie es nürnbergerinnen würstchen wären,nobody was target group that was a marketing gag to get the public back in the rows berlinerinnen Luft is just as bad as it would be nürnbergerinnen würstchen
b'gAAAAABkk1Q7EQRO6U80P632rfYNBUQ0EH22tpNca9H9loBElyopd3QVtKI9VOfSciTUTSpI3FpQFjZvFKibtjb0n2QVcKx-6AWb3vV0NI8eero2JRPUAE8=',@real_caminante Rechts bestaunen wir eine erneuerte Gußasphaltdecke und links eine abgestreute Kunstharzoberfläche auf ebenfalls Asphalt. So aus der lameng.,rechts bestaunen wir eine erneuerte gußasphaltdecke und links eine abgestreute kunstharzoberfläche auf ebenfalls asphalt so aus der lameng,right we marvel at a renewed cast asphalt cover and left a scattered resin surface on also asphalt so from the lameng
b'gAAAAABkk1Q7UPgRFzzB0dosdaPUwl2gHDpbPH_9vIIblxGzBpwEBPyoxLY50IUrWFmYHLMy6mMRT9HO-yV5Ftxpdwppp5QDXtIZ_KGkby5C-WAtEFHS5UI=',Es ist Lumi-Tag ihr Lieben!🎉,es ist lumitag ihr lieben,it's lumitag you love
b'gAAAAABkk1Q7QQjQrmUcwlU5P_hVKRRAJeG7IQ1wncbMKW4uXlHZstHTfaB2MbzAI1-58EgATxwfXxGgoRJywFgm4ja7YclZrXJtvXMDpjXK2UtxJaKPuyM=',"@paya2803 Nicht nur stimmen, jede Art von Kunst ist betroffen, der Shit nimmt den Leuten irgendwann die Kreativität weg",nicht nur stimmen jede art von kunst ist betroffen der shit nimmt den leuten irgendwann die kreativität weg,not only do any kind of art is affected the shit takes the people at some point the creativeness away
b'gAAAAABkk1Q7ipiAAB2_sEIkaNsyf40tVXjmil3WJkgavCe2XgRM_akPlwoVrpFk-bgxYNvPS1w8u45lXIVMBG3fhcqzEU35XvLS7Sk6klkSclhFQjREJIA=',"@FrKretschBuch @MotziKlaus Man darf davon ausgehen, dass sie himmelhoch übertreibt.",man darf davon ausgehen dass sie himmelhoch übertreibt,you can assume that it exaggerates sky high
b'gAAAAABkk1Q7BdHB7fPT_j9C7NCHGFF6I96P8q9Rix1N8vfNNltjFBfWvuOi1tm3VmeYy5vi7-lYG5sstCOzg6appR4LH1PvuKHLntYr8pV925e3PQ4G6ho=',"In der Hinsicht war ja im Prinzip auch der Medienzyniker mit seiner permanenten Selbstbeweihräucherung einGutmensch - trotz seines vorgeblichen Kampfes gegen die PolliticalCorrectness, der natürlich auch nur Tarnung seiner eigenen Falschheit war.",in der hinsicht war ja im prinzip auch der medienzyniker mit seiner permanenten selbstbeweihräucherung eingutmensch trotz seines vorgeblichen kampfes gegen die polliticalcorrectness der natürlich auch nur tarnung seiner eigenen falschheit war,"in the view, the media cynic with his permanent self-consecration was a good person in spite of his supposed struggle against the pollitical correctness which was of course only camouflage of his own falseness"
b'gAAAAABkk1Q71GBDnLHGrLBUVudKqryQ2aro5X3GtmzfN1-OmNiX1NvRq283V6jsNMPtVfad9F0OihbZXzJeSH4X7CEByJiXdzSiiQekjfJehBu4kIFZaJo=',"@Automatix91 Du sprichst aus Erfahrung, nehm ich an. 🤭",du sprichst aus erfahrung nehm ich an,you speak from experience I accept
b'gAAAAABkk1Q7myCGSfylEAOWV8BxNhLohAlK9DKings3R1RPJYcrEEJ2TT11I5X5mKSlmyam9BSn97ZbJ3ySseezpgJ61GzRdqVp3w2OxcjFmqX1QyHN3e0=',Tödliche Schüsse in Asperg: Polizei bildet Sonderkommission\n\nhttps://t.co/BLfDmKX0B9\n\nÜber @updayDE gesendet,tödliche schüsse in asperg polizei bildet sonderkommission gesendet,lethal shots sent in asperg police makes special commission
b'gAAAAABkk1Q7APfEI_KosH6tbpaowfwDJ4sp-x_85OvXyhOcqGpmyWELkvv5n69MGepnWvjj_lyPRoUIKiD2NqENA52h_uirFQFiPhUqHx0Wktd954csuoM=',"Die Berliner Abendschau relativiert die Aussagen Döpfners, indem berichtet wird, das sich er sich entschuldigt hat. Man kann also heutzutage ein halbes Land bepöbeln, beschimpfen u beleidigen, danach entschuldigen und alles ist wieder Friede Freude Eierkuchen! https://t.co/CV59TJ7B5D",die berliner abendschau relativiert die aussagen döpfners indem berichtet wird das sich er sich entschuldigt hat man kann also heutzutage ein halbes land bepöbeln beschimpfen u beleidigen danach entschuldigen und alles ist wieder friede freude eierkuchen,the berlin evening show relativizes the statements döpfners by being reported that he has apologized so today half a country bebubble bebullen and insult afterwards apologise and everything is again peaceful joy egg cake
b'gAAAAABkk1Q7Hxe9Fdmex5YIzDijKLl6o-ixJlrvaUBb7L9wViXY1HNjsNMfOHzK1it0ml4FuHTD6BkssvJjVYEF5zl-FqcH2S-t1B7PsaUeizCc7hEtNI8=',"@mausraster @lgoshen Gruß aus dem Saarland 😬 Bin froh, dass meine Eltern Kontaktverweigerer sind &amp; zum Einkaufen die Masken nutzen, die ich ihnen geschickt hab.",gruß aus dem saarland bin froh dass meine eltern kontaktverweigerer sind amp zum einkaufen die masken nutzen die ich ihnen geschickt hab,Greetings from the saarland am glad that my parents are contact denyers amp to shop using the masks I sent them
b'gAAAAABkk1Q78hGikXN9ZUz0_zyWUke04y5fLm1hJ1ZWZ8fmTVEtpswe_rLDm6O6L6PjvupN_V3dfHEC7D83vMAZ4PWZkQqsTl6bFyDHz0OmXJOqtrjGCNA=',🔴 #Geheimdienste: Seit einem Jahr müssen die weltweiten Überwachungsmaßnahmen des #BND durch den Unabhängigen Kontrollrat genehmigt werden. Bislang hatten die Kontrolleure wohl nur in einem Fall Einwände. Recherche von @manuelbewarder u mir. https://t.co/PzaXAHLzWr #Spionage,geheimdienste seit einem jahr müssen die weltweiten überwachungsmaßnahmen des bnd durch den unabhängigen kontrollrat genehmigt werden bislang hatten die kontrolleure wohl nur in einem fall einwände recherche von u mir spionage,secret services for one year must be approved by the independent supervisory board of the bnd worldwide monitoring measures so far the inspectors had probably only in one case wall search of u mir spyage
b'gAAAAABkk1Q7HXxr8svG5EyxCGkIrdMrXvHBvkP3Cn7Sg0HCygg9Vtnz9ISQA42IghvQ7UfJeqqJws2t2bO5eM5fwXI1veB7gjfNGzlZczKbAmHgHRyTnwc=',Du kannst meine Designs auf vielen Produkten kaufen. Unterstütz mich auf Redbubble #RBandME:  https://t.co/sAKgYiE44U #findyourthing #redbubble,du kannst meine designs auf vielen produkten kaufen unterstütz mich auf redbubble rbandme findyourthing redbubble,you can buy my designs on many products support me on redbubble rbandme finding redbubble
b'gAAAAABkk1Q7E0mgOHAAASNCaaRZcZkH-xjgy2dMlIxWTYC6XsMR2v7vEtejkp-vTUENqbyqoyCjwNeCrmFQaMc10wxY9dDVpcPc8CnWwXlFR0T-sgIwUzg=',Diese Fingernägel!: Hat Kate das royale Protokoll gebrochen? https://t.co/S7dtFuqx65 https://t.co/8iQLaJM0Pg,diese fingernägel hat kate das royale protokoll gebrochen,these fingernails has broken kate the royal protocol
b'gAAAAABkk1Q8R4SiNtuMJhJTB3O6djl9ek1tPi3Uisl5NS04Q5-2ET-3v9IlOtKZU5897cV-fgmZgZv1wqeeH3Ygd5FHpYD8xwFQ0Lo2Gv3fpsBUJUv0-24=',#222 Alt-Lübars hat 11 Minuten Verspätung https://t.co/FEsXfh9Fz7 #BVG 10:41 6.4.23,altlübars hat minuten verspätung bvg,altlübars has minutes delay bvg
b'gAAAAABkk1Q8PWy9mTUx89Jr1XthvAFfcKm5DbjR7Hhhbsz3dbBasauZtKBMlqkYcUl5hidJVJ9FBYDKudL6V3Blui6zqiHy50azPv53jiRsS0EILG76dpQ=',@EastwackerIris @KlausM1975 @CSU Die Reichsverfassung.,die reichsverfassung,the Constitution of the Reichsverfassung
b'gAAAAABkk1Q8wdLVUf2P0MdqurPcIxRrdZlB553EWaHIfiQ9kc8gsymhLpfLEhkwaAgYg10rb-_1Kh3LlxUvAf8W502PiNPfd31gNh1vQAhRp9lcnNiEerQ=',"@IrisGromus @RolliFraeulein (… 1/2) … (aber halt nur ggü. der öffentlichen Hand), ein rudimentärer Barrierefreiheitsanspruch ggü. Privaten findet such im BFSG, antidiskriminierungsrechtluche Regelungen (bei Massengeschäften und im Arbeitsrecht) im AGG.",… … aber halt nur ggü der öffentlichen hand ein rudimentärer barrierefreiheitsanspruch ggü privaten findet such im bfsg antidiskriminierungsrechtluche regelungen bei massengeschäften und im arbeitsrecht im agg,...... but only in the public sector a rudimentary barrier-freedom claim ggü private finds search in the bfsg antidiscrimination law luche regulations in mass transactions and in labour law in the agg
b'gAAAAABkk1Q8pBmhr83iNEtEYpJHmP3QaCZzt-XEEN6N2ji3h6A37FN2Ht37IDDa1QtoXVpIQ0UKcPzTfgnoqb-HPtoBY4-oCEDAyE2sekwJ93V42tFq0JM=',@montag_blauer @Dr_Emergencydoc @TilhemWell Ich bin bekennender 'ß' Ignorierender. Jeder hat seine Macke.,ich bin bekennender ß ignorierender jeder hat seine macke,I'm confessing ß ignorer everyone has his shit
b'gAAAAABkk1Q8V-AgJIWukL6cSZg6rKMpeYOCFkY6GbAwwMAywR_9bEKNn_jn9kVpv4bOkUwtWvSLpIv67mpvufjXLqMyp0Hjdt_x-QAIBkpgyLkUSBA1AlI=',@Macmillian_Fras Das wird ja immer blöder. Jetzt muss schon ein Kind für dämliche Tweets herhalten. Wir haben fast alle fahrradfahren gelernt.  Sogar auf der Straße ohne Sonderfahrstreifen. Und es klappte bestens.,das wird ja immer blöder jetzt muss schon ein kind für dämliche tweets herhalten wir haben fast alle fahrradfahren gelernt sogar auf der straße ohne sonderfahrstreifen und es klappte bestens,this is getting more and more stupid now already a child for stupid tweets have come here we have learned almost all cycling even on the road without any special rides and it worked perfectly
b'gAAAAABkk1Q8qQOiaEbqIsKFi79DMJooLm0ihB3ry3AR46BvDGWQD1sdOTV7IjmZgRB_bOgojTk4LObXVFEb9MX_4N7EC6jjWD6MfmYdlMpjFvwDb5Yh9Yc=',"@Stephanscruise1 @EBikeRadler Dann hätte es eine Prügelei gegeben.\n\nIch finde gut, wie die Jungs sich verhalten haben.\n\nAuf Nachfragen gab es keine Reaktion oder Auskünfte, das Verhalten wird bei allen hängen bleiben.\n\nKeiner von denen wird die Cops im Notfall rufen.\nToll gemacht @polizei_nrw_bn !",dann hätte es eine prügelei gegebenich finde gut wie die jungs sich verhalten habenauf nachfragen gab es keine reaktion oder auskünfte das verhalten wird bei allen hängen bleibenkeiner von denen wird die cops im notfall rufentoll gemacht,then there would have been a fight I find good like the young have behaved upon asking there was no reaction or information that will hang out with all none of which is made the cops in case of emergency call toll
b'gAAAAABkk1Q8ga5cWRKSBYgzNXmgl9utYhvqJtrzsRoK6azC39lwMZhWyEDRpwu3zvjXKlFh9KRQqVDSK_edV0veMHF12zM6tmphO9ClEofgLtBLx4wTn04=',"@tretmopete Mein Vortrag ""Fische atmen h2o, trinken und pullern aber so gut wie nicht"" ist legendär - aber da du gerade Dinge anzünden musst ...",mein vortrag fische atmen ho trinken und pullern aber so gut wie nicht ist legendär aber da du gerade dinge anzünden musst,my performance fish breathing ho drink and pulsing but as good as not is legendary but since you just have to light things
